Name,POR - Virtual Name,POR - Virtual Name - use this ONE,ID,Status,Environment,OS Version,Pool data available,Proc mode,RMC IP,RMC State,Default profile,Current profile,Migration disabled,Auto start,Suspend capable,Remote restart capable,Simplified remote restart capable,Remote restart status,Sync current profile,Managed System Name,Managed System Serial,LPAR CPU,LPAR MEM
bgmqvio1a,bgmqvio1a,bgmqvio1a,4,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.71.139.103,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,12
bbmqvio1b,bbmqvio1b,bbmqvio1b,3,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.23.8.13,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,12
bbmqvio1a,bbmqvio1a,bbmqvio1a,2,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.23.8.12,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,2,12
10-08585,10-08585,10-08585,1,Not Activated,aixlinux,Unknown,FALSE,POWER8,,inactive,default_profile,,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRE-E870-1,1008585,0,0
TSM_bbcttsm1,bbcttsm1,bbcttsm1,55,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.23.8.34,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,8,64
ODS_bbcqoa8b,bbcqoa8b,bbcqoa8b,53,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.139,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,8
ILG_bbcqma1b,bbcqma1b,bbcqma1b,52,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.127,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,8
ITM_bbcqia14b,bbcqia14b,bbcqia14b,51,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.149,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,32
GPPA-CS_bbcqga7h,bbcqga7h,bbcqga7h,50,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.43,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,6,60
bbcqga7p,bbcqga7p,bbcqga7p,49,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.224,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,10,48
GPPMP_bbcqga6d,bbcqga6d,bbcqga6d,48,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.241,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,12,64
BEC_bbcqca2b,bbcqca2b,bbcqca2b,45,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.129,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,8
PAYAIT_bbciga8,bbciga8,bbciga8,44,Running,aixlinux,Unknown,FALSE,POWER8,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,3,128
PAYUT_bbcuga8,bbcuga8,bbcuga8,43,Running,aixlinux,Unknown,FALSE,POWER8,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,3,128
PAYST_bbctga8,bbctga8,bbctga8,42,Running,aixlinux,Unknown,FALSE,POWER8,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,3,128
SAP_bepydda1,bepydda1,bepydda1,40,Running,aixlinux,Unknown,FALSE,POWER8,,none,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,32
MT_bgmmqaa1b,bgmmqaa1b,bgmmqaa1b,38,Running,aixlinux,AIX 7.3 7300-02-01-2346,FALSE,POWER8,10.71.13.211,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,20
PSD2_babtqaa1b,babtqaa1b,babtqaa1b,37,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.33,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,48
PSD2_bamlqda1ba,bamlqda1ba,bamlqda1ba,36,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.23,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,26
EMCC_bemcqda1b,bemcqda1b,bemcqda1b,35,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.53,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,48
GPPHC_bbcqga7j,bbcqga7j,bbcqga7j,34,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.24,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,8,64
GPPHC_bbcqga6b,bbcqga6b,bbcqga6b,33,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.139.143,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,6,64
GPPHC_bbcqga5b,bbcqga5b,bbcqga5b,32,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.141,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,8
ADS_bbcuaa9,bbcuaa9,bbcuaa9,30,Running,aixlinux,AIX 7.3 7300-02-02-2420,FALSE,POWER8,10.71.13.230,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,60
ADS_bbciaa9,bbciaa9,bbciaa9,29,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.68.102,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,80
ADS_bbctaa9,bbctaa9,bbctaa9,28,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.68.92,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,60
ADS_bbcuga6,bbcuga6,bbcuga6,27,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.13.232,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,38
ADS_bbciga6,bbciga6,bbciga6,26,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.68.131,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,22
ADS_bbctga6,bbctga6,bbctga6,25,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.68.89,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,1,24
AAH_baahqda1ba,baahqda1ba,baahqda1ba,24,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.237,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,8,160
BOL_bbolqda1ba,bbolqda1ba,bbolqda1ba,23,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.106,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,6,48
IA_bbcqsa3b,bbcqsa3b,bbcqsa3b,22,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.124.176,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,28
CTO_bsepqda1b,bsepqda1b,bsepqda1b,20,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.61,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,15.5
CTO_bsepqaa1b,bsepqaa1b,bsepqaa1b,19,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.63,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,26
CTO_brepqda1b,brepqda1b,brepqda1b,18,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.13.75,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,3,24
bbcqcb1b,bbcqcb1b,bbcqcb1b,17,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.139.111,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,20
B365_bperqda1ba,bperqda1ba,bperqda1ba,16,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.13.108,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,4,16
B365_bkitda1b,bkitda1b,bkitda1b,15,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.64.68.201,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,24
bbcqga7n,bbcqga7n,bbcqga7n,14,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.196,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,32
BELL_bedwqda1ba,bedwqda1ba,bedwqda1ba,13,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.23.8.40,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,3,32
NIM_bgcqnim1,bgcqnim1,bgcqnim1,12,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.105,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,8
NIM_bbcqnim1,bbcqnim1,bbcqnim1,11,Running,aixlinux,AIX 7.3 7300-02-02-2420,FALSE,POWER8,10.23.8.14,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,8
bbcqcsda1b,bbcqcsda1b,bbcqcsda1b,6,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.71.139.192,active,bbcqcsda1b-new,bbcqcsda1b-new,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,48
bgcqvio1b,bgcqvio1b,bgcqvio1b,5,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.71.139.102,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,12
bgcqvio1a,bgcqvio1a,bgcqvio1a,4,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.71.139.101,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,12
bbcqvio1b,bbcqvio1b,bbcqvio1b,3,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.23.8.11,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,12
bbcqvio1a,bbcqvio1a,bbcqvio1a,2,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.23.8.10,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,2,12
10-08595,10-08595,10-08595,1,Not Activated,aixlinux,Unknown,FALSE,POWER8,,inactive,default_profile,,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-1,1008595,0,0
T2CS_bbcpcsda1a,bbcpcsda1a,bbcpcsda1a,50,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.214,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,6,60
NIM_dbcnim04,dbcnim04,dbcnim04,49,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.64.129.154,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
PUAM_bbcpua15t,bbcpua15t,bbcpua15t,48,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.64.129.49,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,8,64
IA_bbcpsa3a,bbcpsa3a,bbcpsa3a,46,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.124.154,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,28
ODS_bbcpoa8a,bbcpoa8a,bbcpoa8a,45,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.173,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
BEC_bbcpca2a,bbcpca2a,bbcpca2a,44,Running,aixlinux,Unknown,FALSE,POWER7,,none,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
SEPA_bbcpga7g,bbcpga7g,bbcpga7g,43,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.23,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,6,60
ITM_bbcpia14a,bbcpia14a,bbcpia14a,39,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.183,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
GPPMP_bbcpga6c,bbcpga6c,bbcpga6c,38,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.244,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,12,64
SAM_bsampda1aa,bsampda1aa,bsampda1aa,37,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.66.36,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,16
CC1_bemcpda1a,bemcpda1a,bemcpda1a,35,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.66.113,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,4,48
GPPHC3_bbcpga7i,bbcpga7i,bbcpga7i,34,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.30,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,8,64
GPPHC2_bbcpga5a,bbcpga5a,bbcpga5a,33,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.175,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
GPPHC1_bbcpga6a,bbcpga6a,bbcpga6a,32,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.177,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,6,64
SEA_isea90l2,isea90l2,isea90l2,31,Running,aixlinux,AIX 7.1 7100-05-06-2016,FALSE,POWER8,10.22.5.40,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,4
MT_bgmmpaa1a,bgmmpaa1a,bgmmpaa1a,30,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.73.202,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,20
BOL_bbolpda1aa,bbolpda1aa,bbolpda1aa,29,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.74.105,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,6,46
PSD2_bamlpda1aa,bamlpda1aa,bamlpda1aa,28,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.22.5.26,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,26
RES_brespda1a,brespda1a,brespda1a,27,Running,aixlinux,Unknown,FALSE,POWER8,,inactive,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,4,30
PSD2_babtpaa1a,babtpaa1a,babtpaa1a,26,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.22.5.35,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,4,50
AAH_baahpda1aa,baahpda1aa,baahpda1aa,24,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.74.175,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,8,200
NTP_bntppaa1a,bntppaa1a,bntppaa1a,23,Running,aixlinux,Unknown,FALSE,POWER8,,none,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,4
CB_bbcpcb1a,bbcpcb1a,bbcpcb1a,22,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.64.129.126,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,20
ILG_bbcpma1a,bbcpma1a,bbcpma1a,21,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.161,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
CTO_bseppda1a,bseppda1a,bseppda1a,19,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.66.200,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,4,32
CTO_bseppaa1a,bseppaa1a,bseppaa1a,18,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.66.204,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,4,30
CTO_breppda1a,breppda1a,breppda1a,17,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.66.94,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,3,48
B365_bperpda1aa,bperpda1aa,bperpda1aa,16,Running,aixlinux,AIX 7.1 7100-05-08-2114,FALSE,POWER8,10.71.74.107,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,8,32
B365_bkipda1a,bkipda1a,bkipda1a,15,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.71.74.15,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,24
GPPMP_bbcpga7o,bbcpga7o,bbcpga7o,14,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.224,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,10,48
BELL_bedwpda1aa,bedwpda1aa,bedwpda1aa,13,Running,aixlinux,Unknown,FALSE,POWER8,,none,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,3,32
NIM_bgmpnim1,bgmpnim1,bgmpnim1,12,Running,aixlinux,AIX 7.3 7300-02-02-2420,FALSE,POWER8,10.64.129.113,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
NIM_bbmpnim1,bbmpnim1,bbmpnim1,11,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.22.5.15,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,8
bbcpga7m,bbcpga7m,bbcpga7m,6,Running,aixlinux,AIX 7.2 7200-05-07-2346,FALSE,POWER8,10.64.129.11,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,32
bgmpvio1b,bgmpvio1b,bgmpvio1b,5,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.64.129.111,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,12
bgmpvio1a,bgmpvio1a,bgmpvio1a,4,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.64.129.110,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,2,12
bbmpvio1b,bbmpvio1b,bbmpvio1b,3,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.22.5.13,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,6,12
bbmpvio1a,bbmpvio1a,bbmpvio1a,2,Running,vioserver,VIOS 2.2.6.51,FALSE,POWER7,10.22.5.12,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,6,12
65-2E945,65-2E945,65-2E945,1,Not Activated,aixlinux,Unknown,FALSE,POWER8,,inactive,default_profile,,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-1,652E945,0,0
T2CS_bbcpcsda1b,bbcpcsda1b,bbcpcsda1b,50,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.216,active,default_profile,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,6,60
PUAM_bbcpda11,bbcpda11,bbcpda11,48,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.155,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,2,12
PUAM_bbcpua16t,bbcpua16t,bbcpua16t,47,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.64.129.59,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,8,64
IA_bbcpsa3b,bbcpsa3b,bbcpsa3b,45,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.124.155,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,2,28
ODS_bbcpoa8b,bbcpoa8b,bbcpoa8b,44,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.174,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,2,8
BEC_bbcpca2b,bbcpca2b,bbcpca2b,43,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.164,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,2,8
SEPA_bbcpga7h,bbcpga7h,bbcpga7h,42,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.24,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,6,60
ITM_bbcpia14b,bbcpia14b,bbcpia14b,38,Running,aixlinux,AIX 6.1 6100-09-12-1846,FALSE,POWER7,10.64.129.184,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,2,8
GPPMP_bbcpga6d,bbcpga6d,bbcpga6d,37,Running,aixlinux,AIX 7.2 7200-05-08-2420,FALSE,POWER8,10.64.129.245,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,12,64
SAM_bsampda1ba,bsampda1ba,bsampda1ba,36,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.66.37,active,Normal,Normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,2,16
CC1_bemcpda1b,bemcpda1b,bemcpda1b,35,Running,aixlinux,AIX 7.1 7100-05-11-2246,FALSE,POWER8,10.71.66.114,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-1,06F9F01,4,48
